"C_ID";"G_ID";"JAHR";"B"
"LU";"1159";2009;19.9999
"NE";"1159";2009;141.0416
"NW";"1159";2009;1
"OW";"1159";2009;2
"SG";"1159";2009;2.4889
"SO";"1159";2009;1
"SZ";"1159";2009;63.2638
"TG";"1159";2009;0.5
"TI";"1159";2009;6.8445
"VD";"1159";2009;9238.3577
"VS";"1159";2009;5111.3757
"ZG";"1159";2009;2.2333
"ZH";"1159";2009;28.3806
"AG";"1215";2009;3
"BE";"1215";2009;8.41666666666667
"BS";"1215";2009;2.75
"FR";"1215";2009;249.416666666666
"GE";"1215";2009;33.0833333333334
"JU";"1215";2009;3.25
"LU";"1215";2009;2.08333333333333
"NE";"1215";2009;18.3333333333333
"SG";"1215";2009;0.833333333333333
"SO";"1215";2009;0.666666666666667
"TI";"1215";2009;2.83333333333333
"VD";"1215";2009;5240.58333333334
"VS";"1215";2009;4921.83333333334
"ZH";"1215";2009;19.3333333333333
"AG";"1318";2009;62.75
"SZ";"1318";2009;115
"ZG";"1318";2009;3.5
"ZH";"1318";2009;4122.05
"AG";"1322";2009;5424
"AG";"1328";2009;92.59
"AI";"1328";2009;1
"AR";"1328";2009;9.91
"BE";"1328";2009;136.12
"BL";"1328";2009;33.42
"BS";"1328";2009;12.33
"GL";"1328";2009;9
"GR";"1328";2009;17
"LU";"1328";2009;30.76
"NW";"1328";2009;3.58
"OW";"1328";2009;7.67
"SG";"1328";2009;108.25
"SH";"1328";2009;47.77
"SO";"1328";2009;23.16
"SZ";"1328";2009;22
"TG";"1328";2009;440.27
"UR";"1328";2009;4.33
"ZG";"1328";2009;20.59
"ZH";"1328";2009;6436.17
"GL";"1331";2009;4
"GR";"1331";2009;10
"SG";"1331";2009;1248
"VS";"1362";2009;662
"AG";"1384";2009;28484
"AI";"1384";2009;4760.99999999999
"AR";"1384";2009;17323
"BE";"1384";2009;35229
"BL";"1384";2009;27699
"BS";"1384";2009;15822.5833333333
"FR";"1384";2009;6219
"GE";"1384";2009;13999.4166666667
"GL";"1384";2009;3059.33333333333
"GR";"1384";2009;12742.3333333333
"JU";"1384";2009;493.083333333333
"LU";"1384";2009;9004.83333333333
"NE";"1384";2009;2645
"NW";"1384";2009;833.666666666667
"OW";"1384";2009;656.5
"SG";"1384";2009;127446
"SH";"1384";2009;11474
"SO";"1384";2009;16280
"SZ";"1384";2009;9506.58333333333
"TG";"1384";2009;58067
"TI";"1384";2009;18498.5
"UR";"1384";2009;362.916666666666
"VD";"1384";2009;12684.1666666667
"VS";"1384";2009;2809.58333333333
"ZG";"1384";2009;6683.5
"ZH";"1384";2009;177153
"AG";"1386";2009;1043.58333333333
"AI";"1386";2009;4
"AR";"1386";2009;33.6666666666667
"BE";"1386";2009;1300.25
"BL";"1386";2009;215.166666666666
"BS";"1386";2009;123.25
"FR";"1386";2009;366.333333333333
"GE";"1386";2009;106.583333333333
"GL";"1386";2009;35.6666666666667
"GR";"1386";2009;170.166666666667
"JU";"1386";2009;78.25
"LU";"1386";2009;249.916666666667
"NE";"1386";2009;146.75
"NW";"1386";2009;23.5
"OW";"1386";2009;23
"SG";"1386";2009;641.583333333333
"SH";"1386";2009;142.916666666667
