"C_ID";"G_ID";"JAHR";"B"
"VD";"1509";2010;14042.25
"VS";"1509";2010;2269
"ZG";"1509";2010;7705.41666666667
"ZH";"1509";2010;88074.0833333333
"AG";"1529";2010;16162.8768
"AI";"1529";2010;193.1587
"AR";"1529";2010;1484.6305
"BE";"1529";2010;20041.2235
"BL";"1529";2010;9539.8701
"BS";"1529";2010;5701.2881
"FR";"1529";2010;5606.6308
"GE";"1529";2010;64693.1531
"GL";"1529";2010;417.4635
"GR";"1529";2010;2154.8053
"JU";"1529";2010;446.1276
"LU";"1529";2010;4810.7705
"NE";"1529";2010;5964.3172
"NW";"1529";2010;504.6389
"OW";"1529";2010;398.177
"SG";"1529";2010;8752.7156
"SH";"1529";2010;3374.1794
"SO";"1529";2010;16413.2609
"SZ";"1529";2010;2001.9014
"TG";"1529";2010;6490.3696
"TI";"1529";2010;18266.8009
"UR";"1529";2010;170.1056
"VD";"1529";2010;53970.2609
"VS";"1529";2010;9362.5709
"ZG";"1529";2010;1986.8296
"ZH";"1529";2010;38761.3781000001
"AG";"1535";2010;6967.3166666665
"AI";"1535";2010;254.166666666653
"AR";"1535";2010;1984.31333333325
"BE";"1535";2010;40143.8333333327
"BL";"1535";2010;241.923333333323
"BS";"1535";2010;224.503333333316
"FR";"1535";2010;26468.7433333327
"GE";"1535";2010;5451.86999999996
"GL";"1535";2010;354.759999999977
"GR";"1535";2010;199.656666666655
"JU";"1535";2010;386.359999999984
"LU";"1535";2010;286.519999999975
"NE";"1535";2010;9346.86666666646
"NW";"1535";2010;427.149999999998
"OW";"1535";2010;74.52
"SG";"1535";2010;2407.24999999986
"SH";"1535";2010;79.663333333328
"SO";"1535";2010;8423.00666666664
"SZ";"1535";2010;143.083333333316
"TG";"1535";2010;397.993333333308
"TI";"1535";2010;4322.8199999999
"UR";"1535";2010;29.413333333333
"VD";"1535";2010;76427.5766666664
"VS";"1535";2010;19499.1866666662
"ZG";"1535";2010;132.003333333328
"ZH";"1535";2010;12621.9566666664
"AG";"1542";2010;13363
"AI";"1542";2010;208.333333333334
"AR";"1542";2010;241.5
"BE";"1542";2010;90747.5
"BL";"1542";2010;19019.1666666666
"BS";"1542";2010;22186.0833333333
"FR";"1542";2010;27826.8333333333
"GE";"1542";2010;64004.75
"GL";"1542";2010;277.666666666666
"GR";"1542";2010;4534.66666666666
"JU";"1542";2010;18384.3333333333
"LU";"1542";2010;10886.8333333333
"NE";"1542";2010;52060.0833333334
"NW";"1542";2010;694.083333333333
"OW";"1542";2010;410.833333333334
"SG";"1542";2010;4680.33333333334
"SH";"1542";2010;7953.58333333333
"SO";"1542";2010;12302.6666666667
"SZ";"1542";2010;2272.58333333333
"TG";"1542";2010;8579.99999999999
"TI";"1542";2010;26813.9166666667
"UR";"1542";2010;217
"VD";"1542";2010;160126.166666667
"VS";"1542";2010;16539.1666666667
"ZG";"1542";2010;3699.66666666667
"ZH";"1542";2010;63169.1666666667
"AG";"1555";2010;24513.7502
"AI";"1555";2010;2.5
"AR";"1555";2010;67.6667
"BE";"1555";2010;211781.4165
"BL";"1555";2010;22507.833
"BS";"1555";2010;6813.4164
"FR";"1555";2010;23818.1668
"GE";"1555";2010;2715.4997
"GL";"1555";2010;41.5832
"GR";"1555";2010;128.6663
"JU";"1555";2010;554.4164
"LU";"1555";2010;2625.7501
"NE";"1555";2010;633.25
"NW";"1555";2010;833.3334
"OW";"1555";2010;1082.9166
"SG";"1555";2010;7327.1669
"SH";"1555";2010;3955.8335
"SO";"1555";2010;12507.833
"SZ";"1555";2010;1513.6668
"TG";"1555";2010;295.5833
"TI";"1555";2010;12639.3334
"UR";"1555";2010;248.7501
"VD";"1555";2010;27126.1666
"VS";"1555";2010;4220.4171
"ZG";"1555";2010;4581.417
"ZH";"1555";2010;45447.4162
"AG";"1560";2010;8886
"AI";"1560";2010;1347
"AR";"1560";2010;2989
"BE";"1560";2010;20842
"BL";"1560";2010;2599
"BS";"1560";2010;38
"FR";"1560";2010;922
"GE";"1560";2010;11
"GL";"1560";2010;520
"GR";"1560";2010;276
"JU";"1560";2010;1144
"LU";"1560";2010;6154
"NE";"1560";2010;2753
"NW";"1560";2010;1018
