"fophNumber"	"version"	"ohiZone"	"insuredStock"
"0881"	"2"	"756.08"	"234"
"0881"	"2"	"756.18"	"3640"
"0881"	"2"	"756.26"	"4218"
"0881"	"2"	"756.03"	"5377"
"0881"	"2"	"756.24"	"504"
"0881"	"2"	"756.07"	"589"
"0881"	"2"	"756.06"	"429"
"0881"	"2"	"756.17"	"10098"
"0881"	"2"	"756.14"	"2130"
"0881"	"2"	"756.11"	"7178"
"0881"	"2"	"756.05"	"1813"
"0881"	"2"	"756.20"	"3869"
"0881"	"2"	"756.21"	"6461"
"0881"	"2"	"756.04"	"184"
"0881"	"2"	"756.22"	"5351"
"0881"	"2"	"756.23"	"1381"
"0881"	"2"	"756.09"	"2491"
"0881"	"2"	"756.01"	"30877"
"0895"	"2"	"756.23"	"813"
"0901"	"2"	"756.18"	"2429"
"0923"	"2"	"756.19"	"856"
"0923"	"2"	"756.16"	"14"
"0923"	"2"	"756.15"	"212"
"0923"	"2"	"756.02"	"2215"
"0923"	"2"	"756.13"	"1354"
"0923"	"2"	"756.12"	"303"
"0923"	"2"	"756.10"	"108"
"0923"	"2"	"756.08"	"72"
"0923"	"2"	"756.18"	"240"
"0923"	"2"	"756.03"	"85"
"0923"	"2"	"756.07"	"21"
"0923"	"2"	"756.06"	"14"
"0923"	"2"	"756.17"	"727"
"0923"	"2"	"756.14"	"116"
"0923"	"2"	"756.11"	"142"
"0923"	"2"	"756.05"	"110"
"0923"	"2"	"756.20"	"1813"
"0923"	"2"	"756.04"	"12"
"0923"	"2"	"756.09"	"58"
"0923"	"2"	"756.01"	"5209"
"0941"	"2"	"756.23"	"14770"
"0966"	"2"	"756.19"	"25"
"0966"	"2"	"756.15"	"5"
"0966"	"2"	"756.02"	"15"
"0966"	"2"	"756.13"	"13"
"0966"	"2"	"756.12"	"2"
"0966"	"2"	"756.08"	"9"
"0966"	"2"	"756.18"	"5958"
"0966"	"2"	"756.26"	"1"
"0966"	"2"	"756.03"	"26"
"0966"	"2"	"756.17"	"89"
"0966"	"2"	"756.14"	"3"
"0966"	"2"	"756.11"	"6"
"0966"	"2"	"756.05"	"12"
"0966"	"2"	"756.20"	"19"
"0966"	"2"	"756.21"	"6"
"0966"	"2"	"756.04"	"3"
"0966"	"2"	"756.22"	"1"
"0966"	"2"	"756.23"	"1"
"0966"	"2"	"756.09"	"12"
"0966"	"2"	"756.01"	"96"
"0979"	"2"	"756.23"	"2279"
"0994"	"2"	"756.19"	"36992"
"0994"	"2"	"756.16"	"237"
"0994"	"2"	"756.15"	"990"
"0994"	"2"	"756.02"	"51450"
"0994"	"2"	"756.13"	"7522"
"0994"	"2"	"756.12"	"3014"
"0994"	"2"	"756.10"	"4517"
"0994"	"2"	"756.25"	"8544"
"0994"	"2"	"756.08"	"2002"
"0994"	"2"	"756.18"	"12289"
"0994"	"2"	"756.26"	"536"
"0994"	"2"	"756.03"	"21510"
"0994"	"2"	"756.24"	"16219"
"0994"	"2"	"756.07"	"990"
"0994"	"2"	"756.06"	"874"
"0994"	"2"	"756.17"	"20472"
"0994"	"2"	"756.14"	"8380"
"0994"	"2"	"756.11"	"3116"
"0994"	"2"	"756.05"	"1538"
"0994"	"2"	"756.20"	"9784"
"0994"	"2"	"756.21"	"8717"
"0994"	"2"	"756.04"	"2198"
"0994"	"2"	"756.22"	"17724"
"0994"	"2"	"756.23"	"9938"
"0994"	"2"	"756.09"	"4518"
"0994"	"2"	"756.01"	"58451"
